accuracy,loss,val_accuracy,val_loss,learning_rate
0.9756608009338379,0.12606528401374817,0.9802131056785583,0.10364320874214172,1.9999999494757503e-05
0.9830766320228577,0.09114961326122284,0.9863013625144958,0.08172714710235596,1.9999999494757503e-05
0.9872599244117737,0.07659637928009033,0.9863013625144958,0.0781538262963295,1.9999999494757503e-05
0.9866895079612732,0.07135273516178131,0.9863013625144958,0.06679897755384445,1.9999999494757503e-05
0.989922046661377,0.05990302190184593,0.9878234267234802,0.0646243542432785,1.9999999494757503e-05
